Date,Open,High,Low,Close,Adj Close,Volume
1998-09-18,4.062500,4.062500,3.437500,3.750000,3.750000,17000
1998-09-21,3.437500,4.062500,3.437500,4.062500,4.062500,3400
1998-09-22,3.750000,4.062500,3.750000,3.750000,3.750000,22000
1998-09-23,4.062500,4.375000,3.437500,4.375000,4.375000,6000
1998-09-24,5.000000,5.000000,3.750000,4.687500,4.687500,1600
1998-09-25,4.062500,4.375000,3.750000,3.750000,3.750000,700
1998-09-28,4.687500,4.687500,4.062500,4.687500,4.687500,3000
1998-09-29,4.062500,4.687500,4.062500,4.062500,4.062500,4600
1998-09-30,4.062500,4.687500,4.062500,4.687500,4.687500,8300
1998-10-01,4.062500,4.687500,4.062500,4.375000,4.375000,4200
1998-10-02,4.062500,5.000000,4.062500,5.000000,5.000000,2800
1998-10-05,4.062500,5.000000,4.062500,4.062500,4.062500,2800
1998-10-06,4.218750,5.000000,3.750000,3.750000,3.750000,12200
1998-10-07,4.375000,4.375000,3.437500,3.437500,3.437500,15000
1998-10-08,3.437500,4.062500,3.125000,3.125000,3.125000,11400
1998-10-09,3.437500,3.750000,3.125000,3.437500,3.437500,3700
1998-10-12,3.750000,3.750000,3.125000,3.437500,3.437500,3600
1998-10-13,3.750000,3.750000,3.125000,3.125000,3.125000,7500
1998-10-14,3.437500,3.750000,3.125000,3.437500,3.437500,3100
1998-10-15,3.125000,3.750000,3.125000,3.437500,3.437500,5100
1998-10-16,3.437500,3.750000,2.812500,3.125000,3.125000,6400
1998-10-19,3.437500,3.750000,3.125000,3.125000,3.125000,9100
1998-10-20,3.437500,3.437500,3.125000,3.125000,3.125000,5800
1998-10-21,3.437500,3.750000,3.125000,3.125000,3.125000,8700
1998-10-22,3.125000,3.750000,3.125000,3.750000,3.750000,8400
1998-10-23,3.437500,3.750000,3.125000,3.437500,3.437500,6900
1998-10-26,3.750000,4.375000,3.437500,3.750000,3.750000,39000
1998-10-27,4.375000,4.375000,3.437500,3.750000,3.750000,13200
1998-10-28,3.750000,4.062500,3.437500,3.750000,3.750000,14500
1998-10-29,3.750000,4.062500,3.437500,3.437500,3.437500,17500
1998-10-30,3.437500,4.062500,3.437500,3.750000,3.750000,15900
1998-11-02,3.750000,4.843750,3.750000,4.375000,4.375000,27700
1998-11-03,4.687500,4.843750,4.375000,4.687500,4.687500,9100
1998-11-04,5.000000,8.750000,4.687500,8.125000,8.125000,47800
1998-11-05,8.437500,8.750000,5.000000,5.937500,5.937500,21100
1998-11-06,5.937500,8.125000,5.937500,6.562500,6.562500,9700
1998-11-09,7.500000,7.812500,7.187500,7.187500,7.187500,2900
1998-11-10,7.500000,7.500000,6.562500,6.562500,6.562500,1900
1998-11-11,6.562500,7.500000,6.250000,6.875000,6.875000,9500
1998-11-12,6.250000,6.875000,6.250000,6.250000,6.250000,4000
1998-11-13,6.250000,6.875000,6.250000,6.250000,6.250000,5500
1998-11-16,6.250000,6.562500,5.000000,5.625000,5.625000,12300
1998-11-17,5.312500,5.312500,4.375000,4.687500,4.687500,12400
1998-11-18,5.000000,6.250000,4.687500,5.625000,5.625000,12300
1998-11-19,5.312500,5.625000,5.000000,5.312500,5.312500,6100
1998-11-20,5.312500,5.625000,4.687500,5.000000,5.000000,9000
1998-11-23,5.312500,5.625000,4.687500,5.000000,5.000000,24200
1998-11-24,5.000000,6.250000,5.000000,6.250000,6.250000,22300
1998-11-25,6.250000,6.250000,5.000000,5.937500,5.937500,14100
1998-11-27,5.625000,6.250000,5.312500,5.625000,5.625000,2600
1998-11-30,5.312500,5.625000,5.000000,5.625000,5.625000,22900
1998-12-01,5.625000,5.625000,5.000000,5.312500,5.312500,13300
1998-12-02,5.312500,5.312500,4.375000,4.843750,4.843750,22600
1998-12-03,4.687500,5.312500,4.375000,5.312500,5.312500,14500
1998-12-04,5.000000,5.312500,4.687500,4.687500,4.687500,10200
1998-12-07,4.687500,5.312500,4.375000,4.375000,4.375000,9400
1998-12-08,5.000000,5.312500,4.375000,4.375000,4.375000,5600
1998-12-09,4.687500,4.687500,3.750000,4.062500,4.062500,19100
1998-12-10,3.750000,4.375000,3.750000,4.062500,4.062500,14800
1998-12-11,3.750000,4.375000,3.750000,4.062500,4.062500,7400
1998-12-14,4.062500,4.687500,3.750000,4.062500,4.062500,16600
1998-12-15,4.062500,4.375000,3.750000,4.375000,4.375000,15700
1998-12-16,4.375000,4.375000,3.750000,3.750000,3.750000,3700
1998-12-17,3.750000,4.062500,3.437500,3.437500,3.437500,19500
1998-12-18,3.437500,4.687500,3.437500,4.062500,4.062500,15500
1998-12-21,4.062500,4.687500,3.437500,4.062500,4.062500,29100
1998-12-22,4.062500,4.375000,3.437500,3.750000,3.750000,15300
1998-12-23,3.750000,4.062500,3.437500,3.750000,3.750000,14100
1998-12-24,3.750000,3.750000,3.437500,3.437500,3.437500,7200
1998-12-28,3.437500,4.062500,3.125000,4.062500,4.062500,42400
1998-12-29,3.750000,4.375000,3.437500,3.437500,3.437500,13200
1998-12-30,3.750000,4.062500,3.437500,3.750000,3.750000,13800
1998-12-31,3.750000,3.750000,3.437500,3.437500,3.437500,25800
1999-01-04,4.062500,4.062500,3.437500,3.750000,3.750000,3600
1999-01-05,3.500000,3.500000,2.750000,2.750000,2.750000,7900
1999-01-06,2.875000,3.000000,2.750000,2.875000,2.875000,11100
1999-01-07,3.000000,3.000000,2.187500,2.187500,2.187500,26300
1999-01-08,2.218750,2.500000,2.187500,2.250000,2.250000,10300
1999-01-11,2.250000,2.500000,2.250000,2.500000,2.500000,13500
1999-01-12,2.562500,3.718750,2.562500,3.000000,3.000000,60500
1999-01-13,3.312500,3.500000,3.218750,3.500000,3.500000,18900
1999-01-14,3.500000,3.625000,3.250000,3.562500,3.562500,7600
1999-01-15,3.625000,3.687500,3.375000,3.375000,3.375000,12900
1999-01-19,3.500000,3.875000,3.500000,3.875000,3.875000,21900
1999-01-20,3.875000,4.250000,3.812500,4.000000,4.000000,30500
1999-01-21,4.125000,4.375000,4.125000,4.125000,4.125000,20600
1999-01-22,4.125000,4.375000,4.125000,4.250000,4.250000,4200
1999-01-25,4.187500,4.250000,4.062500,4.062500,4.062500,7400
1999-01-26,4.062500,4.156250,4.062500,4.062500,4.062500,18200
1999-01-27,4.062500,4.375000,4.062500,4.062500,4.062500,3800
1999-01-28,4.062500,4.187500,4.062500,4.062500,4.062500,8700
1999-01-29,4.062500,4.125000,4.062500,4.062500,4.062500,5200
1999-02-01,4.250000,4.250000,3.937500,3.937500,3.937500,27500
1999-02-02,3.875000,3.937500,3.375000,3.375000,3.375000,10800
1999-02-03,3.375000,3.687500,3.000000,3.000000,3.000000,7700
1999-02-04,3.125000,3.125000,2.500000,2.625000,2.625000,30300
1999-02-05,2.562500,2.562500,2.000000,2.125000,2.125000,42800
1999-02-08,2.125000,2.500000,2.125000,2.375000,2.375000,9500
1999-02-09,2.375000,2.750000,2.375000,2.625000,2.625000,16700
1999-02-10,2.718750,2.718750,2.625000,2.718750,2.718750,4000
1999-02-11,2.750000,2.750000,2.656250,2.656250,2.656250,900
1999-02-12,2.656250,2.750000,2.656250,2.656250,2.656250,1500
1999-02-16,2.625000,2.875000,2.625000,2.625000,2.625000,2900
1999-02-17,2.656250,2.875000,2.656250,2.656250,2.656250,7900
1999-02-18,2.812500,2.812500,2.656250,2.656250,2.656250,1800
1999-02-19,2.656250,2.812500,2.656250,2.656250,2.656250,2200
1999-02-22,2.812500,2.875000,2.750000,2.875000,2.875000,5100
1999-02-23,2.875000,2.937500,2.625000,2.625000,2.625000,6400
1999-02-24,2.625000,2.656250,2.625000,2.656250,2.656250,1100
1999-02-25,2.625000,2.656250,2.500000,2.500000,2.500000,1800
1999-02-26,2.500000,2.875000,2.500000,2.875000,2.875000,300
1999-03-01,2.875000,2.875000,2.375000,2.625000,2.625000,7300
1999-03-02,2.750000,2.875000,2.593750,2.593750,2.593750,12500
1999-03-03,2.500000,2.500000,2.500000,2.500000,2.500000,100
1999-03-04,2.500000,2.812500,2.500000,2.562500,2.562500,4900
1999-03-05,2.562500,2.562500,2.312500,2.375000,2.375000,5700
1999-03-08,2.375000,2.375000,2.250000,2.375000,2.375000,6000
1999-03-09,2.375000,2.375000,2.250000,2.250000,2.250000,2500
1999-03-10,2.250000,2.250000,2.187500,2.187500,2.187500,2400
1999-03-11,2.187500,2.312500,2.031250,2.062500,2.062500,14400
1999-03-12,2.062500,2.500000,2.062500,2.500000,2.500000,32200
1999-03-15,2.500000,2.625000,2.500000,2.625000,2.625000,4000
1999-03-16,2.500000,2.500000,2.312500,2.312500,2.312500,4500
1999-03-17,2.500000,2.500000,2.375000,2.375000,2.375000,600
1999-03-18,2.375000,2.375000,2.281250,2.281250,2.281250,4500
1999-03-19,2.281250,2.375000,2.281250,2.281250,2.281250,5800
1999-03-22,2.312500,2.312500,2.031250,2.031250,2.031250,2900
1999-03-23,2.312500,2.312500,2.125000,2.312500,2.312500,3300
1999-03-24,2.500000,2.500000,2.125000,2.125000,2.125000,6300
1999-03-25,2.125000,2.125000,2.125000,2.125000,2.125000,900
1999-03-26,2.125000,2.250000,2.000000,2.125000,2.125000,8100
1999-03-29,2.000000,2.000000,1.875000,1.875000,1.875000,1900
1999-03-30,1.937500,1.937500,1.937500,1.937500,1.937500,500
1999-03-31,2.000000,2.250000,2.000000,2.250000,2.250000,1200
1999-04-01,2.000000,2.125000,2.000000,2.125000,2.125000,2300
1999-04-05,2.000000,2.125000,2.000000,2.062500,2.062500,1300
1999-04-06,2.062500,2.125000,2.000000,2.000000,2.000000,1400
1999-04-07,2.000000,2.000000,2.000000,2.000000,2.000000,10400
1999-04-08,1.875000,2.000000,1.875000,1.875000,1.875000,6800
1999-04-09,2.000000,2.062500,1.875000,2.062500,2.062500,2300
1999-04-12,2.062500,2.125000,2.000000,2.125000,2.125000,5300
1999-04-13,2.000000,2.000000,1.875000,2.000000,2.000000,14200
1999-04-14,2.000000,2.187500,1.875000,1.875000,1.875000,6700
1999-04-15,1.875000,2.125000,1.875000,2.000000,2.000000,11700
1999-04-16,1.875000,1.875000,1.875000,1.875000,1.875000,8700
1999-04-19,1.906250,1.906250,1.906250,1.906250,1.906250,3500
1999-04-20,1.843750,2.062500,1.812500,1.812500,1.812500,17600
1999-04-21,2.000000,2.187500,1.937500,2.187500,2.187500,3100
1999-04-22,2.187500,2.187500,1.937500,2.125000,2.125000,7500
1999-04-23,2.125000,2.125000,1.750000,2.000000,2.000000,12200
1999-04-26,1.937500,3.906250,1.687500,3.875000,3.875000,171200
1999-04-27,5.125000,12.000000,4.500000,8.250000,8.250000,2297900
1999-04-28,7.781250,8.000000,6.250000,6.625000,6.625000,596100
1999-04-29,6.750000,6.812500,5.625000,6.125000,6.125000,225200
1999-04-30,6.125000,6.500000,6.062500,6.312500,6.312500,86400
1999-05-03,6.250000,6.375000,5.625000,5.750000,5.750000,81300
1999-05-04,5.875000,6.125000,5.875000,6.125000,6.125000,21500
1999-05-05,6.093750,6.093750,4.625000,5.250000,5.250000,43400
1999-05-06,5.250000,5.375000,4.625000,4.812500,4.812500,52900
1999-05-07,4.875000,5.125000,4.500000,4.625000,4.625000,28700
1999-05-10,4.562500,4.812500,4.500000,4.562500,4.562500,24200
1999-05-11,4.500000,4.562500,4.500000,4.562500,4.562500,11300
1999-05-12,4.500000,4.562500,4.250000,4.250000,4.250000,29700
1999-05-13,4.375000,5.000000,4.312500,4.500000,4.500000,51200
1999-05-14,4.375000,4.562500,4.125000,4.125000,4.125000,13500
1999-05-17,4.312500,4.375000,4.062500,4.062500,4.062500,15300
1999-05-18,4.250000,4.500000,4.250000,4.500000,4.500000,6400
1999-05-19,4.187500,4.562500,4.187500,4.562500,4.562500,16600
1999-05-20,4.187500,4.812500,4.031250,4.187500,4.187500,15700
1999-05-21,4.250000,4.500000,4.125000,4.125000,4.125000,4300
1999-05-24,4.125000,4.312500,4.062500,4.062500,4.062500,13400
1999-05-25,4.187500,4.187500,4.000000,4.000000,4.000000,14600
1999-05-26,4.125000,4.250000,3.750000,3.750000,3.750000,13500
1999-05-27,3.812500,3.812500,3.500000,3.500000,3.500000,13200
1999-05-28,3.625000,3.750000,3.375000,3.406250,3.406250,10800
1999-06-01,3.437500,3.437500,2.875000,3.000000,3.000000,27500
1999-06-02,2.875000,3.125000,2.875000,2.875000,2.875000,19700
1999-06-03,2.875000,4.125000,2.875000,3.937500,3.937500,102800
1999-06-04,4.093750,4.500000,3.312500,3.437500,3.437500,72100
1999-06-07,3.375000,4.062500,3.250000,3.250000,3.250000,59000
1999-06-08,3.250000,3.375000,3.125000,3.250000,3.250000,11700
1999-06-09,3.250000,3.250000,3.125000,3.187500,3.187500,20900
1999-06-10,3.250000,3.312500,3.250000,3.312500,3.312500,8500
1999-06-11,3.312500,3.312500,3.250000,3.312500,3.312500,6300
1999-06-14,3.312500,3.312500,3.250000,3.312500,3.312500,6000
1999-06-15,3.375000,3.375000,3.250000,3.250000,3.250000,10600
1999-06-16,3.187500,3.437500,3.187500,3.437500,3.437500,11600
1999-06-17,3.312500,3.375000,3.312500,3.375000,3.375000,13400
1999-06-18,3.375000,3.437500,3.375000,3.375000,3.375000,4700
1999-06-21,3.312500,3.500000,3.312500,3.500000,3.500000,44200
1999-06-22,3.500000,3.750000,3.500000,3.625000,3.625000,16600
1999-06-23,3.562500,3.625000,3.437500,3.500000,3.500000,4300
1999-06-24,3.562500,3.562500,3.437500,3.500000,3.500000,15300
1999-06-25,3.500000,3.625000,3.500000,3.562500,3.562500,7000
1999-06-28,3.562500,3.625000,3.562500,3.562500,3.562500,3900
1999-06-29,3.562500,3.562500,3.562500,3.562500,3.562500,1100
1999-06-30,3.593750,3.625000,3.437500,3.437500,3.437500,3200
1999-07-01,3.625000,3.625000,3.500000,3.562500,3.562500,6100
1999-07-02,3.562500,4.000000,3.562500,3.937500,3.937500,15700
1999-07-06,4.062500,4.062500,3.937500,3.937500,3.937500,14200
1999-07-07,3.937500,4.000000,3.937500,4.000000,4.000000,5100
1999-07-08,3.937500,4.000000,3.875000,3.937500,3.937500,10800
1999-07-09,3.875000,3.906250,3.687500,3.687500,3.687500,7000
1999-07-12,3.687500,3.750000,3.625000,3.750000,3.750000,2800
1999-07-13,3.687500,3.781250,3.562500,3.750000,3.750000,4300
1999-07-14,3.687500,3.750000,3.687500,3.750000,3.750000,9800
1999-07-15,3.781250,3.781250,3.250000,3.437500,3.437500,39700
1999-07-16,3.375000,3.625000,3.375000,3.500000,3.500000,4500
1999-07-19,3.406250,4.500000,3.375000,4.437500,4.437500,72200
1999-07-20,4.562500,6.250000,4.500000,5.562500,5.562500,208500
1999-07-21,5.812500,6.250000,4.875000,5.375000,5.375000,214300
1999-07-22,5.343750,5.625000,5.062500,5.500000,5.500000,43800
1999-07-23,5.406250,5.437500,5.250000,5.312500,5.312500,16400
1999-07-26,5.187500,5.375000,5.062500,5.062500,5.062500,33600
1999-07-27,5.062500,5.312500,4.312500,4.562500,4.562500,30500
1999-07-28,4.312500,4.500000,3.718750,3.812500,3.812500,17600
1999-07-29,3.937500,3.937500,3.750000,3.750000,3.750000,7600
1999-07-30,3.656250,3.937500,3.625000,3.812500,3.812500,20200
1999-08-02,3.875000,4.093750,3.843750,4.093750,4.093750,5700
1999-08-03,4.062500,4.062500,3.875000,3.875000,3.875000,8900
1999-08-04,3.843750,3.843750,3.625000,3.625000,3.625000,6500
1999-08-05,3.750000,4.500000,3.750000,4.062500,4.062500,48200
1999-08-06,4.125000,4.125000,3.750000,3.750000,3.750000,3500
1999-08-09,3.750000,3.875000,3.750000,3.750000,3.750000,4400
1999-08-10,3.875000,4.000000,3.875000,4.000000,4.000000,1100
1999-08-11,3.750000,3.750000,3.750000,3.750000,3.750000,1100
1999-08-12,3.750000,3.750000,3.750000,3.750000,3.750000,2400
1999-08-13,3.750000,3.968750,3.750000,3.875000,3.875000,1400
1999-08-16,3.859380,3.859380,3.750000,3.750000,3.750000,1300
1999-08-17,3.750000,3.875000,3.750000,3.750000,3.750000,3100
1999-08-18,3.812500,3.812500,3.687500,3.687500,3.687500,8400
1999-08-19,3.750000,3.812500,3.687500,3.687500,3.687500,3300
1999-08-20,3.718750,3.812500,3.625000,3.625000,3.625000,3400
1999-08-23,3.718750,3.812500,3.718750,3.750000,3.750000,1700
1999-08-24,3.781250,3.812500,3.750000,3.750000,3.750000,3500
1999-08-25,3.750000,3.781250,3.625000,3.687500,3.687500,6400
1999-08-26,3.812500,3.812500,3.625000,3.625000,3.625000,2400
1999-08-27,3.625000,3.625000,3.625000,3.625000,3.625000,1300
1999-08-30,3.625000,3.687500,3.625000,3.625000,3.625000,1800
1999-08-31,3.656250,3.687500,3.625000,3.625000,3.625000,12200
1999-09-01,3.781250,3.781250,3.625000,3.625000,3.625000,6100
1999-09-02,3.625000,3.625000,3.625000,3.625000,3.625000,2200
1999-09-03,3.625000,3.625000,3.625000,3.625000,3.625000,2300
1999-09-07,3.625000,3.625000,3.625000,3.625000,3.625000,2500
1999-09-08,3.500000,3.500000,3.437500,3.437500,3.437500,3700
1999-09-09,3.437500,3.437500,3.437500,3.437500,3.437500,500
1999-09-10,3.500000,3.500000,3.437500,3.500000,3.500000,8300
1999-09-13,3.750000,3.937500,3.375000,3.375000,3.375000,7100
1999-09-14,3.375000,3.375000,3.312500,3.312500,3.312500,2100
1999-09-15,3.312500,3.625000,3.312500,3.625000,3.625000,800
1999-09-16,3.625000,3.625000,3.312500,3.312500,3.312500,1700
1999-09-17,3.500000,3.500000,3.500000,3.500000,3.500000,1300
1999-09-20,3.437500,3.500000,3.437500,3.500000,3.500000,1600
1999-09-21,3.531250,3.625000,3.531250,3.625000,3.625000,3200
1999-09-22,3.812500,3.875000,3.750000,3.843750,3.843750,9800
1999-09-23,3.843750,3.843750,3.750000,3.750000,3.750000,300
1999-09-24,3.906250,3.906250,3.750000,3.750000,3.750000,2200
1999-09-27,3.750000,3.750000,3.375000,3.437500,3.437500,7400
1999-09-28,3.500000,3.500000,3.500000,3.500000,3.500000,400
1999-09-29,3.562500,3.750000,3.562500,3.750000,3.750000,1200
1999-09-30,3.625000,3.625000,3.625000,3.625000,3.625000,300
1999-10-01,3.562500,3.625000,3.562500,3.562500,3.562500,14200
1999-10-04,3.562500,3.562500,3.562500,3.562500,3.562500,300
1999-10-05,3.750000,3.750000,3.531250,3.625000,3.625000,13800
1999-10-06,3.531250,3.531250,3.531250,3.531250,3.531250,2100
1999-10-07,3.875000,3.875000,3.562500,3.687500,3.687500,8100
1999-10-08,3.625000,3.625000,3.625000,3.625000,3.625000,700
1999-10-11,3.750000,3.750000,3.750000,3.750000,3.750000,600
1999-10-12,3.750000,3.750000,3.562500,3.750000,3.750000,12300
1999-10-13,3.750000,3.750000,3.562500,3.562500,3.562500,5000
1999-10-14,3.625000,3.625000,3.500000,3.500000,3.500000,3700
1999-10-15,3.406250,3.500000,3.250000,3.250000,3.250000,10200
1999-10-18,3.250000,3.750000,3.250000,3.750000,3.750000,11100
1999-10-19,3.750000,4.000000,3.750000,3.937500,3.937500,9900
1999-10-20,4.000000,4.000000,3.625000,3.750000,3.750000,8100
1999-10-21,3.687500,4.000000,3.625000,3.687500,3.687500,12000
1999-10-22,3.750000,3.937500,3.750000,3.875000,3.875000,3700
1999-10-25,3.781250,3.875000,3.781250,3.875000,3.875000,2600
1999-10-26,3.812500,3.875000,3.812500,3.875000,3.875000,2600
1999-10-27,3.750000,3.875000,3.750000,3.750000,3.750000,4800
1999-10-28,3.937500,5.000000,3.750000,4.375000,4.375000,172700
1999-10-29,4.312500,4.375000,4.000000,4.218750,4.218750,58000
1999-11-01,4.125000,4.250000,4.062500,4.062500,4.062500,22100
1999-11-02,4.156250,4.156250,4.062500,4.062500,4.062500,1800
1999-11-03,3.937500,4.062500,3.937500,3.937500,3.937500,14700
1999-11-04,3.968750,3.968750,3.625000,3.750000,3.750000,11000
1999-11-05,3.625000,3.625000,3.375000,3.375000,3.375000,15300
1999-11-08,3.375000,3.406250,3.250000,3.281250,3.281250,12600
1999-11-09,3.250000,3.312500,3.250000,3.250000,3.250000,10600
1999-11-10,3.437500,3.437500,3.250000,3.437500,3.437500,4100
1999-11-11,3.375000,3.750000,3.187500,3.750000,3.750000,22200
1999-11-12,3.750000,4.125000,3.625000,4.125000,4.125000,18000
1999-11-15,4.000000,4.343750,3.875000,4.218750,4.218750,75400
1999-11-16,4.234380,4.343750,3.500000,3.625000,3.625000,58200
1999-11-17,3.500000,3.625000,3.406250,3.625000,3.625000,13100
1999-11-18,3.781250,4.125000,3.625000,4.000000,4.000000,36900
1999-11-19,3.968750,4.125000,3.687500,3.875000,3.875000,26300
1999-11-22,3.812500,4.000000,3.750000,3.812500,3.812500,37100
1999-11-23,3.625000,5.687500,3.625000,5.375000,5.375000,220400
1999-11-24,5.875000,9.437500,5.750000,7.250000,7.250000,1156500
1999-11-26,8.062500,9.000000,8.000000,8.750000,8.750000,391600
1999-11-29,11.625000,13.500000,9.875000,11.750000,11.750000,743700
1999-11-30,11.531250,11.750000,9.500000,10.125000,10.125000,316000
1999-12-01,9.750000,10.000000,8.125000,8.750000,8.750000,245000
1999-12-02,8.625000,9.250000,8.375000,8.750000,8.750000,78400
1999-12-03,8.625000,10.125000,8.625000,8.750000,8.750000,103200
1999-12-06,9.375000,9.500000,8.312500,8.625000,8.625000,72700
1999-12-07,8.562500,8.562500,7.312500,7.687500,7.687500,102900
1999-12-08,7.937500,8.000000,7.125000,7.312500,7.312500,71000
1999-12-09,7.015620,7.500000,7.000000,7.375000,7.375000,86900
1999-12-10,7.000000,7.312500,6.500000,6.875000,6.875000,56700
1999-12-13,6.734380,6.734380,6.250000,6.375000,6.375000,78700
1999-12-14,5.968750,8.562500,5.750000,7.875000,7.875000,109200
1999-12-15,7.812500,8.500000,7.375000,8.500000,8.500000,47500
1999-12-16,8.312500,8.500000,7.500000,7.500000,7.500000,33100
1999-12-17,7.375000,8.375000,7.375000,8.125000,8.125000,21800
1999-12-20,8.000000,8.062500,7.250000,7.375000,7.375000,21500
1999-12-21,7.625000,7.750000,6.625000,6.750000,6.750000,24700
1999-12-22,6.812500,7.000000,6.500000,6.750000,6.750000,102000
1999-12-23,6.812500,7.875000,6.750000,7.750000,7.750000,33500
1999-12-27,7.437500,7.437500,6.250000,6.750000,6.750000,35900
1999-12-28,6.718750,6.937500,6.250000,6.625000,6.625000,35100
1999-12-29,6.593750,6.875000,6.562500,6.625000,6.625000,22400
1999-12-30,6.656250,6.843750,6.000000,6.375000,6.375000,74500
1999-12-31,6.531250,7.937500,6.500000,7.750000,7.750000,61400
2000-01-03,8.984380,9.000000,7.750000,8.687500,8.687500,104700
2000-01-04,8.687500,9.375000,8.000000,8.125000,8.125000,89000
2000-01-05,8.562500,9.500000,8.312500,9.375000,9.375000,78900
2000-01-06,9.375000,10.250000,9.000000,9.187500,9.187500,65300
2000-01-07,9.343750,10.000000,9.125000,9.500000,9.500000,29300
2000-01-10,9.937500,10.750000,9.750000,10.375000,10.375000,56500
2000-01-11,10.343750,10.625000,8.531250,9.000000,9.000000,73300
2000-01-12,8.765620,8.781250,7.562500,8.312500,8.312500,39100
2000-01-13,8.437500,8.875000,8.312500,8.375000,8.375000,15200
2000-01-14,8.781250,10.312500,8.562500,10.000000,10.000000,123500
2000-01-18,9.625000,10.750000,9.000000,10.250000,10.250000,73600
2000-01-19,10.250000,11.000000,9.875000,10.937500,10.937500,24400
2000-01-20,10.437500,10.937500,9.062500,10.312500,10.312500,54800
2000-01-21,10.125000,10.750000,8.875000,9.562500,9.562500,33000
2000-01-24,9.937500,16.125000,9.500000,14.500000,14.500000,538700
2000-01-25,14.625000,15.000000,11.000000,13.062500,13.062500,348400
2000-01-26,13.281250,14.000000,12.500000,12.875000,12.875000,69400
2000-01-27,13.437500,15.187500,13.437500,14.500000,14.500000,139000
2000-01-28,14.625000,15.500000,13.875000,15.500000,15.500000,150500
2000-01-31,15.468750,15.500000,12.687500,14.000000,14.000000,73000
2000-02-01,15.000000,15.000000,14.000000,14.437500,14.437500,24400
2000-02-02,14.625000,18.000000,14.375000,17.750000,17.750000,188300
2000-02-03,18.000000,18.562500,15.437500,17.000000,17.000000,143600
2000-02-04,17.187500,17.187500,16.187500,17.000000,17.000000,29500
2000-02-07,16.875000,17.687500,15.500000,16.500000,16.500000,47900
2000-02-08,14.250000,16.000000,13.500000,14.375000,14.375000,152100
2000-02-09,14.625000,16.125000,14.187500,15.062500,15.062500,94600
2000-02-10,13.687500,15.500000,13.625000,15.000000,15.000000,66500
2000-02-11,14.875000,15.500000,14.250000,14.625000,14.625000,41800
2000-02-14,14.531250,14.625000,11.000000,11.500000,11.500000,113500
2000-02-15,11.781250,12.875000,11.687500,12.875000,12.875000,60100
2000-02-16,12.875000,13.062500,12.125000,12.250000,12.250000,41000
2000-02-17,12.625000,15.000000,12.625000,14.125000,14.125000,116700
2000-02-18,14.375000,15.250000,14.125000,14.125000,14.125000,33200
2000-02-22,14.375000,14.375000,11.500000,12.125000,12.125000,122600
2000-02-23,11.937500,12.875000,11.375000,12.000000,12.000000,39600
2000-02-24,11.937500,12.218750,10.562500,11.750000,11.750000,122800
2000-02-25,11.375000,12.000000,10.375000,11.500000,11.500000,50700
2000-02-28,11.937500,16.000000,11.500000,14.750000,14.750000,151600
2000-02-29,15.125000,15.687500,13.750000,13.750000,13.750000,59600
2000-03-01,14.000000,15.000000,13.750000,14.312500,14.312500,59400
2000-03-02,13.812500,14.250000,13.250000,13.500000,13.500000,24900
2000-03-03,13.375000,14.000000,13.250000,13.937500,13.937500,53900
2000-03-06,13.937500,14.500000,11.500000,14.000000,14.000000,65800
2000-03-07,14.062500,14.062500,12.500000,12.500000,12.500000,23100
2000-03-08,12.562500,13.750000,12.500000,12.500000,12.500000,33800
2000-03-09,13.187500,13.562500,12.750000,13.000000,13.000000,39800
2000-03-10,12.875000,15.000000,12.875000,13.500000,13.500000,80300
2000-03-13,12.937500,13.937500,12.250000,13.375000,13.375000,59000
2000-03-14,13.437500,13.875000,12.875000,13.125000,13.125000,20500
2000-03-15,13.187500,13.562500,12.500000,12.937500,12.937500,26300
2000-03-16,12.875000,13.000000,11.500000,12.187500,12.187500,71500
2000-03-17,12.312500,13.000000,12.000000,12.125000,12.125000,19500
2000-03-20,12.125000,13.000000,12.125000,12.125000,12.125000,17800
2000-03-21,12.125000,12.500000,11.000000,11.250000,11.250000,57100
2000-03-22,11.000000,11.687500,11.000000,11.187500,11.187500,26400
2000-03-23,11.312500,12.625000,11.125000,12.500000,12.500000,32800
2000-03-24,11.562500,12.500000,11.062500,11.250000,11.250000,26300
2000-03-27,11.375000,11.750000,11.375000,11.500000,11.500000,9700
2000-03-28,11.437500,11.812500,11.000000,11.125000,11.125000,18300
2000-03-29,11.500000,11.500000,11.062500,11.125000,11.125000,23400
2000-03-30,11.062500,11.812500,10.750000,11.218750,11.218750,54000
2000-03-31,11.156250,11.937500,10.937500,11.125000,11.125000,19500
2000-04-03,11.625000,11.937500,10.500000,10.500000,10.500000,19500
2000-04-04,10.500000,11.000000,9.000000,10.250000,10.250000,70200
2000-04-05,9.781250,10.312500,9.000000,9.875000,9.875000,41300
2000-04-06,9.875000,11.125000,9.875000,10.250000,10.250000,20300
2000-04-07,11.000000,11.000000,10.187500,10.312500,10.312500,9200
2000-04-10,10.375000,13.000000,10.312500,12.625000,12.625000,146600
2000-04-11,13.468750,14.437500,12.500000,13.312500,13.312500,265000
2000-04-12,13.906250,16.375000,13.250000,13.750000,13.750000,238500
2000-04-13,13.687500,14.500000,13.250000,13.875000,13.875000,80300
2000-04-14,13.625000,14.375000,10.250000,10.250000,10.250000,90100
2000-04-17,10.500000,11.562500,10.250000,11.250000,11.250000,69800
